id,achievement,hedonism,power,self-direction,stimulation,security,conformity,tradition,benevolence,universalism
90959033,2,6,3,2,2,3,3,1,1,1
68997293,2,4,2,4,3,3,2,3,6,3
97442108,3,7,3,2,3,6,4,2,3,2
207034364,4,3,8,8,7,8,2,3,2,4
8208151,3,8,6,1,7,1,2,1,1,1
103625428,3,2,2,2,3,1,1,5,1,2
58374844,3,1,2,2,2,3,2,2,2,3
165081199,1,8,7,1,6,1,1,1,1,1
33982497,3,3,3,3,3,7,6,4,8,3
201846065,3,7,2,6,3,6,3,1,4,3
49609372,7,2,9,6,4,2,3,2,3,1
47023001,2,6,4,2,6,3,2,0,1,5
15166421,2,4,2,2,2,2,2,5,1,1
7172770,1,1,2,3,1,7,6,1,1,1
188320861,3,4,5,6,3,6,5,5,3,2
45859764,2,6,2,2,4,2,3,1,4,2
172571530,3,3,8,4,6,3,2,3,8,3
52361126,7,1,9,1,4,1,2,5,1,1
57519725,3,3,2,7,5,4,4,2,6,4
50031549,4,4,2,3,2,6,6,3,4,3
66464625,3,2,3,4,3,6,7,6,8,4
55422033,4,4,2,7,7,4,3,5,7,2
58017337,3,2,6,6,2,3,3,6,2,2
96232449,2,1,1,3,1,4,3,2,7,3
206810298,6,8,6,3,9,3,6,2,3,1
173351101,3,1,6,6,2,5,2,2,3,1
47445127,4,2,3,4,2,2,1,1,1,2
76920769,1,2,1,7,1,1,3,1,1,1
6754190,2,1,7,7,7,6,4,8,8,6
19933028,2,1,8,1,1,1,1,1,1,1
34326285,1,2,2,2,3,3,1,1,2,2
86177534,3,6,7,7,8,1,0,1,1,1
192078523,6,8,2,3,3,8,6,3,9,3
200400506,1,7,1,1,8,1,5,5,3,2
195696760,2,2,4,2,6,3,1,2,1,1
1058759,1,1,1,3,1,1,3,3,3,2
64177119,2,1,2,3,2,3,2,2,8,3
88880575,2,5,4,2,4,2,3,2,4,2
194294684,2,3,3,3,2,3,3,2,3,2
126242405,3,3,2,7,3,3,1,1,4,3
99092671,7,7,2,5,3,4,3,1,7,2
5099843,2,8,8,3,6,4,2,2,4,1
18860704,1,2,2,2,1,2,2,1,1,1
60623703,5,1,3,2,2,2,3,1,3,1
44394807,2,7,3,6,5,7,3,3,6,3
18682509,2,2,2,2,1,4,3,2,2,3
4594647,2,1,1,4,1,2,1,0,1,1
54107666,2,4,1,3,2,7,2,3,6,3
186443103,3,6,1,7,2,4,1,1,8,2
7843922,1,1,1,2,1,1,3,1,1,1
124845535,2,2,3,3,2,1,3,5,3,3
7445076,7,7,6,8,8,2,1,1,1,2
3855634,1,2,9,4,1,2,7,2,1,1
191388858,2,7,9,1,8,1,1,1,1,1
85885097,3,9,1,3,3,2,8,1,6,2
101157823,4,7,3,4,7,3,4,2,3,3
49652166,2,1,6,7,8,1,1,1,1,1
8384182,2,8,3,3,8,2,1,1,2,2
2355466,3,7,2,5,2,7,7,1,9,2
142891623,1,9,2,2,6,3,3,1,7,2
50880007,2,1,8,1,3,1,1,1,1,1
201791154,8,8,8,2,6,3,1,1,1,1
213759507,1,1,3,2,1,0,1,1,1,1
91246590,8,7,7,7,8,1,1,2,2,2
57482203,1,1,2,3,1,6,1,3,1,1
51712102,3,2,6,1,1,6,6,6,6,3
31308410,3,1,3,3,1,4,4,5,9,3
99962780,3,4,2,3,3,7,4,3,7,4
60608409,3,6,6,6,6,6,3,3,6,3
146653434,1,4,2,2,2,2,2,1,3,1
691907,3,2,6,6,6,1,1,1,2,2
65023189,3,7,2,5,9,3,3,7,7,3
30795242,1,8,2,8,8,7,7,1,8,8
207032062,2,1,2,4,2,2,3,2,2,1
111726124,2,6,2,3,2,3,4,2,7,3
124309479,9,7,8,4,8,2,3,1,2,1
32949727,3,3,1,3,4,2,3,2,2,2
3191243,7,8,8,7,9,1,1,1,1,1
93325227,2,6,2,2,2,2,7,2,8,3
4449753,8,1,9,2,2,6,2,2,3,2
204340308,6,2,3,7,6,6,2,1,3,3
88880472,2,2,3,7,6,6,1,2,3,2
17225396,2,6,6,2,6,2,2,1,1,1
108796977,4,2,6,4,2,3,2,1,2,2
98842028,2,5,3,7,4,7,3,2,8,6
52651669,7,8,2,2,5,8,2,2,9,3
139303629,2,9,2,3,7,2,1,1,2,2
194257019,2,2,2,3,1,2,5,1,2,3
65034177,3,2,3,6,3,4,3,5,1,2
70915280,3,6,1,7,2,7,4,7,8,4
124180826,1,2,7,1,1,7,9,2,1,2
167584985,7,3,7,8,6,2,8,1,1,1
93885941,3,3,2,3,2,3,4,2,4,3
192834036,1,1,1,1,1,9,1,1,8,1
47548300,2,3,2,6,2,2,2,2,2,2
53718984,2,7,3,2,7,1,3,0,2,1
7375168,7,3,9,7,8,2,1,1,1,1
2490403,6,1,1,4,2,1,2,1,1,3
4929879,3,1,2,4,2,4,4,2,3,3
35086326,3,3,8,2,1,2,3,2,3,1
2655079,3,3,3,3,3,3,2,1,7,3
159539091,2,3,2,3,1,4,3,1,2,2
7445070,2,2,1,3,1,2,2,2,1,1
85566617,6,3,7,3,3,6,6,1,1,2
57382983,1,1,8,1,1,1,1,0,1,1
83448930,3,7,2,4,1,3,2,1,9,2
206525365,2,3,2,3,2,1,2,2,4,2
30370731,3,8,3,2,8,8,3,1,8,3
47844706,3,3,8,3,1,6,3,2,2,2
1182441,5,8,4,6,6,1,1,1,1,1
61902635,2,6,3,1,2,2,2,5,2,2
175571084,7,2,6,4,3,2,3,1,2,3
194509390,8,3,3,9,8,6,8,2,4,4
47588645,1,6,1,2,2,7,2,2,1,1
93968808,2,6,2,3,3,3,2,1,1,2
15071438,3,6,3,2,6,1,1,1,1,2
73018747,3,3,2,2,2,9,6,7,8,6
82510204,2,9,7,1,9,1,1,1,1,1
51459988,2,6,2,4,2,8,6,3,8,8
85912948,1,6,3,2,6,2,2,5,1,1
86072800,3,1,3,7,2,2,3,1,3,2
2354841,4,2,3,6,6,1,4,1,2,2
194182606,2,3,2,1,2,3,3,1,1,1
12587784,8,8,8,8,9,1,1,1,0,1
14500727,2,2,6,7,2,3,2,2,2,2
142223846,1,2,2,6,2,6,3,2,8,7
14884942,2,2,3,2,2,2,3,2,4,2
132344958,3,9,2,2,7,2,1,1,3,1
199034632,8,8,8,2,3,2,1,1,1,1
34134716,8,3,7,3,2,8,3,1,1,1
50942620,2,8,4,3,8,2,4,1,3,1
66809107,1,3,8,4,3,1,1,2,1,1
11128315,3,6,2,1,2,3,6,4,4,2
8384176,1,7,7,1,9,2,1,1,2,2
93316109,1,1,3,2,6,2,2,1,1,1
2157390,6,7,2,6,8,3,4,2,3,4
57831105,3,9,2,3,7,6,3,2,6,4
213618779,8,7,8,2,3,1,1,1,1,1
72760389,2,9,7,1,9,1,2,1,1,0
46178483,1,7,2,3,3,2,2,1,2,2
94307650,2,9,9,1,9,1,1,1,1,1
161093671,7,2,2,6,1,4,2,1,1,2
73359860,4,4,6,7,7,6,5,2,4,3
1233913,1,1,2,1,1,1,1,1,1,1
149865584,8,1,2,6,2,5,1,2,2,3
51071818,3,4,2,6,6,2,2,1,3,2
8798241,8,1,6,2,2,3,1,1,1,1
3384652,3,2,6,7,3,3,3,2,6,3
169443283,1,1,2,2,2,2,3,1,1,2
